handle,text,fav,location,
@tedcruz,'ICYMI: Ted Cruz &amp; Michael McCaul worked together to publish a scathing op-ed about Iran\\u2019s ties to radical extremism: https://t.co/bh56Ct8X9',1967,None,""
@tedcruz,'RT @townhallcom: Trump Administration Kills GITMO Detainee Released by Barack Obama https://t.co/B5IVTsR4dc',0,None,""
@tedcruz,'RT @mySA: Dawn ceremony marks the fall of the Alamo https://t.co/4ezNYzRk8V https://t.co/hFRYoaLArT',0,None,""
@tedcruz,'Now the Trump administration is ensuring America finally \\u2014 and rightfully \\u2014 stands up against Iranian hostility. https://t.co/IvtzP3VLk6',4419,None,""
@tedcruz,'The Obama administration appeased Iran for eight years: https://t.co/cwXVpzxeR',2475,None,""
@tedcruz,'RT @USATOpinion: From @tedcruz and @RepMcCaul: Hold #Iran accountable for #terrorism https://t.co/sSkGcC4fIS',0,None,""
@tedcruz,'Ted Cruz and Rand Paul Bring Attention to the Need for a Free Market Repeal of ObamaCare https://t.co/QKpqtiGYgx #FullRepeal',2167,None,""
@tedcruz,'RT @TexasGOP: Congratulations @GovernorPerry for being confirmed as the next US Secretary of Energy!! #TexasProud #TexasIndependenceDay htt\\u2026',0,None,""
@tedcruz,'RT @EWErickson: Ted Cruz: The Right Way to Repeal by: @AReasoningFaith https://t.co/827FKqqD3L https://t.co/32kxNiXNri',0,None,""
@tedcruz,'RT @Dlw20161950: Ted Cruz: The Right Way to Repeal  https://t.co/eYsOaPKI2E',0,None,""
@tedcruz,'Watching Gov Rick Perry be sworn in as Energy Secretary. Great day for America. And Happy Texas Independence Day! https://t.co/DpmdEOizeI',4479,None,""
@tedcruz,"It's time we honor our promise and deliver a #FullRepeal of Obamacare: https://t.co/HeFPxNpw5N""""""",2509,None,""
@tedcruz,"'RT @ericbradner: Ted Cruz says Sessions is facing a ""political circus."" He also says he personally met with six ambassadors in January and\\u2026'",0,None,""
@tedcruz,"'RT @TheRightScoop: WATCH: Ted Cruz DEFENDS Sessions, calls allegations a NOTHINGBURGER https://t.co/5KU2NIpS5K https://t.co/neW8sGpdb9'",0,None,""
@tedcruz,'RT @GovAbbott: Celebrating the greatest place and people in all the world. Happy #Texas Independence Day! https://t.co/adVWNQvnyG',0,None,""
@tedcruz,"'181 years ago today, Texas declared its independence! \\n\\nHappy #TexasIndependenceDay https://t.co/oQtINQuVIM'",4731,None,""
@tedcruz,'RT @JusticeWillett: Today is:\\n\\n(\\u2022_\\u2022)\\n&lt;)   )\\u256f  TEXAS!\\n /    \\\\ \\n\\n\\\\(\\u2022_\\u2022) \\n (   (&gt;     INDEPENDENCE!\\n /    \\\\ \\n\\n (\\u2022_\\u2022) \\n&lt;)   )&gt;    DAY!\\n /    \\\\\\u2026',0,None,""
@tedcruz,"#CruzCrew: Will join @Morning_Joe this morning around 7:30 am CT! Hope you'll tune in!""""""",689,None,""
@tedcruz,"Very sad. The ovation for Owens's widow was powerful--long and moving. How on earth do the Dem leaders not even sta\\u2026 https://t.co/zFp3txQJsc""""""",7009,None,""
@tedcruz,'RT @EWErickson: Must read piece by @AndrewCMcCarthy https://t.co/EwmHF5Ryje',0,None,""
@tedcruz,'RT @RedState: Watch Ted Cruz On Morning Joe: Economic Growth Is Key To Debt Reduction https://t.co/eHt00ggXmr',0,None,""
@tedcruz,"It's time we fulfill our promise to the American people and deliver on a #FullRepeal of Obamacare:\\u2026 https://t.co/p4xYjbuTbG""""""",3685,None,""
@tedcruz,"#CruzCrew: Will join @Morning_Joe at 7 am CT to discuss last night's #JointAddress. Don't miss it!""""""",868,None,""
@tedcruz,"RT @FoxNews: 'A Very Encouraging Night': @SenTedCruz Reacts to @realDonaldTrump's Address https://t.co/oDr5doJKUN""""""",0,None,""
@tedcruz,"RT @Dlw20161950: Ted Cruz Reaction To President Trump's Address To A Joint Session Of Congress\\n\\nhttps://t.co/WpX0C0Fmuk https://t.co/7FfOcq\\u2026""""""",0,None,""
@tedcruz,'We need a #FullRepeal of Obamacare: https://t.co/IeWvSyo3fg #JointAddress https://t.co/WyilEtiBvM',4463,None,""
@tedcruz,'RT @Havranek5News: .@realDonaldTrump calls for swift confirmation in Senate for Neil Gorsuch for SCOTUS',0,None,""
@tedcruz,"'This year we should repeal Obamacare, confirm a strong conservative to #SCOTUS, and pass fundamental tax reform!\\u2026 https://t.co/ZbqIg5L5jA'",3327,None,""
@tedcruz,'RT @Kredo0: .@SenTedCruz tells me: Now is the time to cut all US taxpayer aid to the Palestinians https://t.co/4lElZrFU2w https://t.co/7UuG\\u2026',0,None,""
@tedcruz,'Add your name to join the fight for #FullRepeal: https://t.co/IeWvSyo3fg https://t.co/xSS1wg2jL5',1473,None,""
@tedcruz,"'RT @thehill: GOP senators demand ""full repeal"" of ObamaCare https://t.co/LriQXcYFgb https://t.co/tfv2CwGgUF'",0,None,""
@tedcruz,"RT @littlebytesnews: Good @TedCruz RT @kwilli1046: Cruz has no patience for GOP's Obamacare-lite. Calls 'em out at CPAC https://t.co/77BisI\\u2026""""""",0,None,""
@tedcruz,"'2 yrs ago, the GOP Congress voted to repeal Obamacare. That 2015 repeal language should be the floor, the bare minimum. #FullRepeal'",6138,None,""
@tedcruz,'The public deserves to know what\\u2019s in the Iranian nuclear deal to be able to assess just how lousy a deal it is: https://t.co/BcPUHkBT3a',3749,None,""
@tedcruz,'RT @SohrabAhmari: Dude: Your regime practices stoning -- stoning -- and your jails are stuffed with dissidents and artists. https://t.co/uc\\u2026',0,None,""
@tedcruz,'RT @TheOnion: Large Mirror Brought Out Onto Oscars Stage Gets Resounding 6-Minute Standing Ovation https://t.co/UsEWkl681s https://t.co/6Tl\\u2026',0,None,""
@tedcruz,'Miss my conversation with @marklevinshow at #CPAC2017? Watch it here: https://t.co/MDIkkKkEaY',774,None,""
@tedcruz,"'Really sad. So much anger on the Left. Protesting prayer, screaming in horror at the name of Jesus &amp; shouting down\\u2026 https://t.co/77H2veBHSN'",6888,None,""
@tedcruz,'RT @astro_kimbrough: Good morning USA!  Austin Texas looking good from @Space_Station.  #CitiesFromSpace https://t.co/8EZaRe89cU',0,None,""
@tedcruz,'RT @nranews: Live from #CPAC2017 || @tedcruz talks with @stinchfield1776 &amp; @DLoesch about the #HellerDecision &amp; #NationalReciprocity. #Coun\\u2026',0,None,""
@tedcruz,'RT @mzee26: CPAC: Ted Cruz Gets Uproarious Cheers After Two-Word Advice to Trump Administration [VIDEO] https://t.co/JfYyPGZ61i via @thepol\\u2026',0,None,""
@tedcruz,'RT @ScottyWK: Senator Ted Cruz is about to speak at Dallas Baptist University ahead of a roundtable with business leaders in Dallas. https:\\u2026',0,None,""
@tedcruz,"'RT @ScottyWK: Senator @tedcruz says he spoke to @POTUS about ""bold simplicity"" in tax reform. Cruz wants to fill out on ""postcard"" and abol\\u2026'",0,None,""
@tedcruz,"'RT @JusticeWillett: OTD 1836:\\n\\nColonel William Travis wrote his #VictoryOrDeath letter from the Alamo.\\n\\nHe was 26.\\n\\n""I shall never surrende\\u2026'",0,None,""
@tedcruz,'RT @dbongino: Interviewing conservative warrior Senator @tedcruz at the @CRTV booth at #CPAC2017. Check out the full interview at https://t\\u2026',0,None,""
@tedcruz,"'At #CPAC2017, Ted Cruz blasted a recent 4th Circuit Court decision upholding a MD  \\u201cassault weapon\\u201d ban as \\u201cnuts\\u201d https://t.co/C6zOuyDMxh'",1118,None,""
@tedcruz,"'RT @marklevinshow: Thank you, Harry Reid https://t.co/lxV4ntiqbC'",0,None,""
@tedcruz,'RT @TheRightScoop: WATCH: Ted Cruz and Mark Levin at CPAC 2017 https://t.co/0TxFtvohJB https://t.co/WlLiYKD2Jk',0,None,""
@tedcruz,'RT @1ClickBiz: Did you miss Mark Levin\\u2019s CPAC interview with Ted Cruz? Here are the greatest hits https://t.co/YfPmlC7lvJ',0,None,""
@tedcruz,'RT @CR: Ted Cruz: American people deserve to know about Iran deal\\u2019s \\u2018hidden\\u2019 details https://t.co/5xJJJpN6qY \\nvia @JordanSchachtel',0,None,""
@tedcruz,'RT @TheRightScoop: \\u2018This election was a MANDATE for protecting the CONSTITUTION!\\u2019 \\u2013 Ted Cruz https://t.co/iV3DOKqYas https://t.co/YCE9mTsCQ8',0,None,""
@tedcruz,'RT @CR: Ted Cruz: American people deserve to know about Iran deal\\u2019s \\u2018hidden\\u2019 details https://t.co/CVFwqjKKTS \\nvia @JordanSchachtel',0,None,""
@tedcruz,'A true pleasure speaking with @dbongino on @CRTV at #CPAC2017 https://t.co/lTPzaeP9jW',753,None,""
@tedcruz,"Any day you get to speak with @nranews is great day. Especially when it's at #CPAC2017 #2A https://t.co/e6eqBwRJ92""""""",1461,None,""
@tedcruz,'Following up the #CPAC2017 conversation with @marklevinshow with a Facebook Live interview! https://t.co/qiO68HajKE',399,None,""
@tedcruz,'RT @tedcruz: Speaking soon at #CPAC2017! Tune in! https://t.co/rKuRKGvREu https://t.co/FuthGoSROp',0,None,""
@tedcruz,'Speaking soon at #CPAC2017! Tune in! https://t.co/rKuRKGvREu https://t.co/FuthGoSROp',1213,None,""
@tedcruz,"#CruzCrew: I'll be speaking around 10 am CT at #CPAC2017! Watch live here: https://t.co/W2ouwh52eU https://t.co/SRFNvywhdY""""""",1073,None,""
@tedcruz,"'RT @MRTOilBiz: @SenTedCruz has laser focus on economic growth, simplifying tax code\\nhttps://t.co/TCde2aBcwZ'",0,None,""
@tedcruz,'#FullRepeal of Obamacare: https://t.co/IeWvSyo3fg https://t.co/Nx2b2f7tM6',1918,None,""
@tedcruz,"RT @tedcruz: Add your name if you agree it's time we stand for the rule of law and end sanctuary cities: https://t.co/GOD1imX9vM https://t.\\u2026""""""",0,None,""
@tedcruz,'RT @MRTOilBiz: @tedcruz: Eight years of hostility toward oil and gas are over\\nhttps://t.co/qg0uEauS9K https://t.co/7m78J309Fv',0,None,""
@tedcruz,'I am doing everything I can to champion Texas small business and to reduce the burdens of Washington on Texas: https://t.co/hogEpDLvZ2',2535,None,""
@tedcruz,"Add your name if you agree it's time we stand for the rule of law and end sanctuary cities: https://t.co/GOD1imX9vM https://t.co/xYty9jI1Oh""""""",8676,None,""
@tedcruz,"RT @Mediaite: 'I Don't Know What You're Referring To': NBC's Katy Tur Doesn't Remember Obama Promising Putin 'Flexibility' https://t.co/PPp\\u2026""""""",0,None,""
@tedcruz,'Why was the FBI investigating General Flynn? Andy McCarthy asks important Qs about NYT &amp; politicized investigations. https://t.co/kO62OuLefe',1914,None,""
@tedcruz,'RT @CR: Sen. @tedcruz says @AmbJohnBolton is the PERFECT man for national security adviser https://t.co/euJ3dTiNcL \\nvia @JordanSchachtel',0,None,""
@tedcruz,'RT @JusticeWillett: Beautiful remembrance\\u20141 year ago today\\u2014by @cjscalia.\\n\\nhttps://t.co/DeYqd4LP3g',0,None,""
@tedcruz,'RT @SteveWorks4You: \\U0001f3afFake News About National Guard Rounding Up Illegal Immigrants Still Trending as *Top Story* on @facebook \\U0001f447\\U0001f3fc https://t.\\u2026',0,None,""
@tedcruz,"'RT @PatrickSvitek: Cruz told media today he asked BP agents in McAllen if wall works. ""The answer I got was an emphatic yes, that the wall\\u2026'",0,None,""
@tedcruz,"'RT @Kredo0: BREAKING: Senior White House officials, NSC insiders tell me John Bolton is top choice to replace Flynn https://t.co/7A4hOwnAGo'",0,None,""
@tedcruz,'RT @CNNnewsroom: .@tedcruz tells @mkraju that John Bolton should get the nod for the vacant National Security Advisor job  https://t.co/PpK\\u2026',0,None,""
@tedcruz,'I applaud @POTUS for nominating Alex Acosta to be Secretary of Labor https://t.co/H7LAwHeIoG',3161,None,""
@tedcruz,"'RT @realDonaldTrump: Venezuela should allow Leopoldo Lopez, a political prisoner &amp; husband of @liliantintori (just met w/ @marcorubio) out\\u2026'",0,None,""
@tedcruz,'RT @RepRatcliffe: ICYMI: @SenTedCruz and I filed legislation yesterday to shut down the #CFPB. Read more: https://t.co/K9oNynGUox',0,None,""
@tedcruz,"'Breaking: ABC releases video of POTUS promising ""more flexibility"" w/ Russia after election. Media outraged:  https://t.co/KF0Bw7qSgt'",13741,None,""
@tedcruz,"Aetna CEO: Obamacare markets are in a 'death spiral' https://t.co/Pn11bU5mtB #FullRepeal""""""",1607,None,""
@tedcruz,"'Don\\u2019t let the name fool you, the Consumer Financial Protection Bureau does little to protect consumers: https://t.co/4NOYivG4zf'",2904,None,""
@tedcruz,"'If an American travels abroad &amp; joins a terrorist group waging jihad on America, this bill would strip that individ\\u2026 https://t.co/8Kwbx65VWZ'",9211,None,""
@tedcruz,'RT @sachamber: Texas Senator @tedcruz is sharing his passion for economic growth and jobs. #SAtoDC2017 https://t.co/T62x5UYm7s',0,None,""
@tedcruz,'RT @CR: Sen. @TedCruz honors the \\u2018matchless legacy\\u2019 of Justice Antonin Scalia one year after his death https://t.co/ReSQYcvM2E',0,None,""
@tedcruz,"'Whenever you put government in charge of health care, what it means is they ration: https://t.co/TB6TXa2rmW #FullRepeal'",2189,None,""
@tedcruz,"'RT @JusticeWillett: The most Texan photo of the late Justice Antonin Scalia, gone now one year. 3/\\n\\nphoto credit: his beloved former law cl\\u2026'",0,None,""
@tedcruz,"Obamacare has been a train wreck. It's time for a #FullRepeal. \\n\\nJoin the fight: https://t.co/IeWvSyo3fg https://t.co/PIvh9GTjjL""""""",3393,None,""
@tedcruz,'RT @WBAP247NEWS: BIG GUEST: Today at 9:15am we welcome Senator @tedcruz to the Chris Salcedo Show. Tune in at 9:15 to hear his interview w/\\u2026',0,None,""
@tedcruz,'RT @KETK: U.S. Senator Ted Cruz visits CHRISTUS Trinity Mother Frances in Tyler to discuss the future of healthcare. https://t.co/FSup68sUmz',0,None,""
@tedcruz,"'We promised the voters we would #DefundPP, and I think we need to deliver on that promise! https://t.co/TrKUzjZhln'",4492,None,""
@tedcruz,"'RT @scrowder: Big show tonight. @Gavin_McInnes and @tedcruz. Live on YouTube and Facebook. 8pm ET. Your butts, ready them. #DailyCrowder @C\\u2026'",0,None,""
@mike_pence,"'Enjoyed seeing Rep. @EvanJenkinsWV while visiting Charleston, WV today. Thanks to his leadership we will Make Ameri\\u2026 https://t.co/IyIxizw8xO'",6559,None,""
@mike_pence,"'Happy to stop by today to see hundreds of people in Charleston, WV show their support for President\\u2026 https://t.co/KxJiAdMyDJ'",12959,None,""
@mike_pence,"'Delivered the message: ""Let\'s Go!"" to @GOP leaders at NRCC lunch today to accomplish the agenda of President\\u2026 https://t.co/dOT7CZgPH5'",6447,None,""
@mike_pence,"'RT @VP: .@POTUS showed true leadership in his #JointAddress\\u2014laying out an agenda of tax relief, affordable healthcare &amp; commitment to peace\\u2026'",0,None,""
@mike_pence,'RT @VP: It was my honor to speak at the @March_for_Life today w/ my family &amp; share the commitment of @POTUS to restore culture of life in A\\u2026',0,None,""
@mike_pence,"'RT @VP: We have come to a historic moment in the cause of life, and we must meet this moment with respect and compassion for every American.'",0,None,""
@mike_pence,"'RT @VP: .@POTUS and I stand with the @March_for_Life. Be assured, we will not rest until we restore a culture of life for ourselves &amp; our p\\u2026'",0,None,""
@mike_pence,'RT @VP: Let this movement be known for love not anger - for compassion not confrontation. #MarchforLife',0,None,""
@mike_pence,"'RT @VP: One week ago today, we witnessed the historic inauguration of a president who stands for the right to life - President @realDonaldT\\u2026'",0,None,""
@mike_pence,"RT @VP: Life is winning in America. Today's @March_for_Life is a celebration of the progress that we have made in the cause.""""""",0,None,""
@mike_pence,'RT @VP: Our new UN Ambassador @nikkihaley is getting right to work with President @realDonaldTrump and @SenRubioPress. https://t.co/7Ib1Dju\\u2026',0,None,""
@mike_pence,'RT @VP: The Dow closes above 20K for 1st time in history. US economy is being unleashed under President @realDonaldTrump. \\U0001f1fa\\U0001f1f8 https://t.co/z\\u2026',0,None,""
@mike_pence,'RT @VP: Law enforcement worked tirelessly to secure the inauguration. Today the President &amp; I thanked them during a reception at The @White\\u2026',0,None,""
